,type,strike,bid,ask,iv,volume,oi,mid,expiry,dte
51,call,611.0,94.0,94.62,1.0000000000000003e-05,2.0,2,94.31,2026-05-29,12
52,call,612.0,0.0,0.0,1.0000000000000003e-05,2.0,0,0.0,2026-05-29,12
53,call,613.0,124.53,127.34,0.5671430004882813,2.0,2,125.935,2026-05-29,12
54,call,614.0,62.29,63.63,1.0000000000000003e-05,1.0,0,62.96,2026-05-29,12
55,call,615.0,122.54,125.34,0.5589643713378907,2.0,741,123.94,2026-05-29,12
56,call,616.0,60.68,61.99,1.0000000000000003e-05,1.0,2,61.335,2026-05-29,12
57,call,617.0,120.54,123.33,0.5498091894531252,2.0,94,121.935,2026-05-29,12
58,call,618.0,119.55,122.35,0.5476119458007813,1.0,1,120.94999999999999,2026-05-29,12
59,call,619.0,118.55,121.36,0.5443160803222657,3.0,7,119.955,2026-05-29,12
60,call,620.0,117.56,120.36,0.540287800292969,1.0,232,118.96000000000001,2026-05-29,12
61,call,621.0,116.56,119.36,0.5361374511718751,1.0,1,117.96000000000001,2026-05-29,12
62,call,622.0,115.56,118.35,0.5312546875,1.0,8,116.955,2026-05-29,12
63,call,623.0,114.56,117.37,0.5288133056640626,2.0,5,115.965,2026-05-29,12
64,call,624.0,113.57,116.38,0.5256395092773438,2.0,3,114.975,2026-05-29,12
65,call,625.0,112.57,115.38,0.5214891601562499,1.0,163,113.975,2026-05-29,12
66,call,626.0,111.58,114.38,0.5173388110351562,7.0,12,112.97999999999999,2026-05-29,12
67,call,627.0,110.58,113.39,0.5141650146484374,1.0,7,111.985,2026-05-29,12
68,call,628.0,109.58,112.39,0.5100146655273439,2.0,3,110.985,2026-05-29,12
69,call,629.0,108.59,111.4,0.5067188000488281,1.0,14,109.995,2026-05-29,12
70,call,630.0,107.59,110.38,0.5009815527343751,1.0,284,108.985,2026-05-29,12
71,call,631.0,106.6,109.4,0.4985401708984375,1.0,23,108.0,2026-05-29,12
72,call,632.0,105.6,108.41,0.4952443054199219,1.0,78,107.005,2026-05-29,12
73,call,633.0,104.61,107.41,0.49121602539062503,10.0,103,106.00999999999999,2026-05-29,12
74,call,634.0,103.61,106.42,0.48779809082031256,125.0,56,105.015,2026-05-29,12
75,call,635.0,102.61,105.42,0.48376981079101566,1.0,1108,104.015,2026-05-29,12
76,call,636.0,101.61,104.43,0.4804739453125,3.0,81,103.02000000000001,2026-05-29,12
77,call,637.0,100.62,103.43,0.47632359619140624,2.0,156,102.025,2026-05-29,12
78,call,638.0,99.63,102.43,0.4722953161621094,1.0,145,101.03,2026-05-29,12
79,call,639.0,98.63,101.44,0.4689994506835938,1.0,202,100.035,2026-05-29,12
80,call,640.0,97.64,100.45,0.4655815161132813,406.0,1160,99.045,2026-05-29,12
81,call,641.0,96.64,99.45,0.46143116699218756,2.0,176,98.045,2026-05-29,12
82,call,642.0,95.65,98.46,0.458135301513672,50.0,188,97.055,2026-05-29,12
83,call,643.0,94.65,97.46,0.4539849523925781,2.0,122,96.055,2026-05-29,12
84,call,644.0,93.66,96.47,0.4506890869140625,1.0,181,95.065,2026-05-29,12
85,call,645.0,92.67,95.47,0.44653873779296877,1.0,389,94.07,2026-05-29,12
86,call,646.0,91.67,94.48,0.44312080322265623,2.0,264,93.075,2026-05-29,12
87,call,647.0,90.68,93.49,0.43970286865234376,8.0,184,92.08500000000001,2026-05-29,12
88,call,648.0,89.68,92.49,0.43555251953125,2.0,806,91.08500000000001,2026-05-29,12
89,call,649.0,88.69,91.46,0.4294490649414063,1.0,327,90.07499999999999,2026-05-29,12
90,call,650.0,87.7,90.46,0.42529871582031253,20.0,1778,89.08,2026-05-29,12
91,call,651.0,86.7,89.51,0.4246883703613281,2.0,237,88.105,2026-05-29,12
92,call,652.0,85.71,88.52,0.4211483666992188,1.0,128,87.115,2026-05-29,12
93,call,653.0,84.71,87.49,0.415044912109375,1.0,134,86.1,2026-05-29,12
94,call,654.0,83.72,86.53,0.41358008300781246,1.0,519,85.125,2026-05-29,12
95,call,655.0,82.73,85.5,0.4074766284179688,52.0,1839,84.11500000000001,2026-05-29,12
96,call,656.0,81.74,84.55,0.4066221447753906,1.0,641,83.145,2026-05-29,12
97,call,657.0,80.75,83.55,0.4024717956542969,2.0,1013,82.15,2026-05-29,12
98,call,658.0,79.75,82.56,0.39905386108398444,11.0,495,81.155,2026-05-29,12
99,call,659.0,78.76,81.5,0.39111937011718745,3.0,978,80.13,2026-05-29,12
100,call,660.0,78.17,79.49,0.29761444580078117,54.0,3352,78.83,2026-05-29,12
101,call,661.0,76.78,79.59,0.38843385009765624,1.0,1534,78.185,2026-05-29,12
102,call,662.0,75.79,78.58,0.3836731555175781,1.0,562,77.185,2026-05-29,12
103,call,663.0,74.8,77.61,0.3812317736816406,1.0,926,76.205,2026-05-29,12
104,call,664.0,73.81,76.62,0.3776917700195312,30.0,810,75.215,2026-05-29,12
105,call,665.0,72.82,75.63,0.37415176635742187,2.0,1807,74.225,2026-05-29,12
106,call,666.0,71.83,74.64,0.3704896936035156,1.0,525,73.235,2026-05-29,12
107,call,667.0,70.84,73.65,0.36694968994140625,8.0,794,72.245,2026-05-29,12
108,call,668.0,69.85,72.64,0.3621889953613281,1.0,424,71.245,2026-05-29,12
109,call,669.0,68.86,71.65,0.3585269226074219,5.0,488,70.255,2026-05-29,12
110,call,670.0,67.87,70.68,0.35596347167968745,10.0,2932,69.275,2026-05-29,12
111,call,671.0,66.89,69.69,0.3523013989257812,3.0,434,68.28999999999999,2026-05-29,12
112,call,672.0,65.9,68.69,0.348090015258789,4.0,724,67.295,2026-05-29,12
113,call,673.0,64.92,67.72,0.3454655297851562,1.0,605,66.32,2026-05-29,12
114,call,674.0,64.59,66.74,0.34229173339843744,2.0,444,65.66499999999999,2026-05-29,12
115,call,675.0,62.94,65.72,0.3369817279052735,8.0,983,64.33,2026-05-29,12
116,call,676.0,61.96,64.76,0.33484551879882807,2.0,972,63.36,2026-05-29,12
117,call,677.0,60.97,63.12,0.29395237304687494,1.0,1069,62.045,2026-05-29,12
118,call,678.0,59.99,62.78,0.3272772351074219,2.0,674,61.385000000000005,2026-05-29,12
119,call,679.0,59.01,61.82,0.3249579223632812,8.0,754,60.415,2026-05-29,12
120,call,680.0,58.02,60.83,0.32117378051757806,35.0,2428,59.425,2026-05-29,12
121,call,681.0,57.04,59.85,0.3177558459472656,26.0,693,58.445,2026-05-29,12
122,call,682.0,56.06,58.87,0.31439894592285156,2.0,384,57.465,2026-05-29,12
123,call,683.0,55.08,57.89,0.3110420458984374,49.0,316,56.485,2026-05-29,12
124,call,684.0,54.11,56.92,0.30799031860351556,2.0,1559,55.515,2026-05-29,12
125,call,685.0,53.17,55.88,0.3018258294677735,22.0,1408,54.525000000000006,2026-05-29,12
126,call,686.0,52.15,54.96,0.30103238037109376,21.0,437,53.555,2026-05-29,12
127,call,687.0,51.18,53.97,0.2971261694335937,3.0,421,52.575,2026-05-29,12
128,call,688.0,50.21,53.02,0.29480685668945306,12.0,635,51.615,2026-05-29,12
129,call,689.0,49.24,52.0,0.28955788574218744,14.0,493,50.620000000000005,2026-05-29,12
130,call,690.0,48.26,51.07,0.2880930566406249,28.0,3502,49.665,2026-05-29,12
131,call,691.0,47.29,50.1,0.28479719116210933,22.0,440,48.695,2026-05-29,12
132,call,692.0,46.33,49.13,0.2815013256835937,3.0,469,47.730000000000004,2026-05-29,12
133,call,693.0,45.36,47.29,0.2395095581054687,8.0,1226,46.325,2026-05-29,12
134,call,694.0,44.4,47.19,0.27484856018066406,6.0,640,45.795,2026-05-29,12
135,call,695.0,43.44,46.25,0.27259028198242186,20.0,3672,44.845,2026-05-29,12
136,call,696.0,42.48,45.27,0.2687451055908203,2.0,606,43.875,2026-05-29,12
137,call,697.0,41.52,44.29,0.26489992919921873,3.0,823,42.905,2026-05-29,12
138,call,698.0,40.57,43.34,0.2620923400878906,2.0,887,41.955,2026-05-29,12
139,call,699.0,39.6,42.42,0.2602613037109375,4.0,672,41.010000000000005,2026-05-29,12
140,call,700.0,38.66,41.47,0.2573316455078125,301.0,7783,40.065,2026-05-29,12
141,call,701.0,38.5,40.5,0.2536085382080079,9.0,473,39.5,2026-05-29,12
142,call,702.0,37.75,39.07,0.2337723107910156,11.0,1741,38.41,2026-05-29,12
143,call,703.0,35.84,38.64,0.24872577453613282,23.0,425,37.24,2026-05-29,12
144,call,704.0,34.89,37.69,0.24549094360351562,6.0,255,36.29,2026-05-29,12
145,call,705.0,35.07,35.57,0.20124089782714843,39.0,1492,35.32,2026-05-29,12
146,call,706.0,33.04,35.83,0.24005886901855467,2.0,590,34.435,2026-05-29,12
147,call,707.0,32.12,34.92,0.23786162536621092,15.0,490,33.519999999999996,2026-05-29,12
148,call,708.0,31.2,33.98,0.23462679443359374,103.0,939,32.589999999999996,2026-05-29,12
149,call,709.0,30.28,33.08,0.23249058532714845,240.0,998,31.68,2026-05-29,12
150,call,710.0,29.37,31.42,0.20777159423828123,97.0,3102,30.395000000000003,2026-05-29,12
151,call,711.0,28.47,31.27,0.22754678710937498,8.0,1079,29.869999999999997,2026-05-29,12
152,call,712.0,27.75,30.37,0.22504437072753902,33.0,1214,29.060000000000002,2026-05-29,12
153,call,713.0,26.68,29.48,0.22266402343749997,153.0,1287,28.08,2026-05-29,12
154,call,714.0,25.8,28.49,0.21759815612792968,54.0,778,27.145,2026-05-29,12
155,call,715.0,26.07,26.49,0.18512777770996092,192.0,2166,26.28,2026-05-29,12
156,call,716.0,24.05,26.85,0.2158586715698242,16.0,831,25.450000000000003,2026-05-29,12
157,call,717.0,23.18,25.85,0.21033504516601562,128.0,19701,24.515,2026-05-29,12
158,call,718.0,22.33,24.99,0.20807676696777339,2.0,463,23.659999999999997,2026-05-29,12
159,call,719.0,22.1,24.08,0.204536763305664,7.0,517,23.09,2026-05-29,12
160,call,720.0,21.79,22.35,0.18140467041015623,438.0,5026,22.07,2026-05-29,12
161,call,721.0,19.82,21.56,0.1808553594970703,125.0,826,20.689999999999998,2026-05-29,12
162,call,722.0,19.18,21.49,0.19638865142822265,179.0,1085,20.335,2026-05-29,12
163,call,723.0,18.19,20.86,0.1984333087158203,36.0,832,19.525,2026-05-29,12
164,call,724.0,17.69,19.81,0.19120071502685548,19.0,1430,18.75,2026-05-29,12
165,call,725.0,17.82,18.1,0.16974707214355472,163.0,4537,17.96,2026-05-29,12
166,call,726.0,16.63,17.7,0.1763998376464844,13.0,943,17.165,2026-05-29,12
167,call,727.0,16.26,17.72,0.19086502502441405,16.0,749,16.990000000000002,2026-05-29,12
168,call,728.0,15.52,16.96,0.1889729541015625,19.0,1088,16.240000000000002,2026-05-29,12
169,call,729.0,14.1,15.05,0.16413189392089844,28.0,932,14.575,2026-05-29,12
170,call,730.0,14.07,14.35,0.16333844482421878,226.0,5453,14.21,2026-05-29,12
171,call,731.0,12.8,13.64,0.16205671936035154,11.0,1627,13.22,2026-05-29,12
172,call,732.0,11.59,13.49,0.17108983215332033,27.0,1607,12.54,2026-05-29,12
173,call,733.0,11.54,12.75,0.16855689849853522,25.0,22739,12.145,2026-05-29,12
174,call,734.0,10.24,12.45,0.17389742126464847,21.0,1025,11.344999999999999,2026-05-29,12
175,call,735.0,10.69,10.91,0.15613636840820314,333.0,5682,10.8,2026-05-29,12
176,call,736.0,9.09,11.18,0.17124241851806643,27.0,1411,10.135,2026-05-29,12
177,call,737.0,9.55,9.61,0.15259636474609378,97.0,1220,9.58,2026-05-29,12
178,call,738.0,8.96,9.01,0.15125360473632815,421.0,960,8.985,2026-05-29,12
179,call,739.0,8.38,8.43,0.14994136199951175,384.0,1123,8.405000000000001,2026-05-29,12
180,call,740.0,7.82,7.87,0.1486596365356445,5005.0,26376,7.845000000000001,2026-05-29,12
181,call,741.0,7.28,7.34,0.1475610147094727,1351.0,1119,7.3100000000000005,2026-05-29,12
182,call,742.0,6.76,6.82,0.14627928924560546,1999.0,2653,6.79,2026-05-29,12
183,call,743.0,6.27,6.32,0.14499756378173828,1061.0,2463,6.295,2026-05-29,12
184,call,744.0,5.79,5.84,0.1437158383178711,469.0,901,5.8149999999999995,2026-05-29,12
185,call,745.0,5.33,5.38,0.1424035955810547,1812.0,6786,5.355,2026-05-29,12
186,call,746.0,4.9,4.94,0.1410913528442383,518.0,1159,4.92,2026-05-29,12
187,call,747.0,4.48,4.53,0.1399622137451172,568.0,1136,4.505000000000001,2026-05-29,12
188,call,748.0,4.09,4.14,0.1387720401000977,583.0,1679,4.115,2026-05-29,12
189,call,749.0,3.72,3.77,0.13758186645507814,351.0,1731,3.745,2026-05-29,12
190,call,750.0,3.38,3.42,0.13636117553710939,4353.0,7596,3.4,2026-05-29,12
191,call,751.0,3.05,3.09,0.13514048461914066,344.0,778,3.07,2026-05-29,12
192,call,752.0,2.75,2.79,0.1341028973388672,229.0,1929,2.77,2026-05-29,12
193,call,753.0,2.47,2.5,0.13288220642089843,255.0,847,2.4850000000000003,2026-05-29,12
194,call,754.0,2.21,2.24,0.131844619140625,1590.0,476,2.225,2026-05-29,12
195,call,755.0,1.96,2.0,0.13086806640624998,4400.0,21430,1.98,2026-05-29,12
196,call,756.0,1.74,1.78,0.129891513671875,201.0,2219,1.76,2026-05-29,12
197,call,757.0,1.54,1.57,0.1287318572998047,755.0,427,1.5550000000000002,2026-05-29,12
198,call,758.0,1.36,1.39,0.127938408203125,540.0,516,1.375,2026-05-29,12
199,call,759.0,1.19,1.22,0.12696185546875,354.0,329,1.205,2026-05-29,12
200,call,760.0,1.04,1.07,0.12610737182617188,3947.0,12626,1.0550000000000002,2026-05-29,12
201,call,761.0,0.91,0.94,0.12549702636718751,399.0,840,0.925,2026-05-29,12
202,call,762.0,0.79,0.82,0.12482564636230468,506.0,771,0.8049999999999999,2026-05-29,12
203,call,763.0,0.68,0.71,0.124032197265625,565.0,797,0.6950000000000001,2026-05-29,12
204,call,764.0,0.59,0.61,0.12311667907714845,184.0,420,0.6,2026-05-29,12
205,call,765.0,0.51,0.53,0.12268943725585937,2868.0,8304,0.52,2026-05-29,12
206,call,766.0,0.44,0.46,0.12232322998046877,1228.0,1147,0.45,2026-05-29,12
207,call,767.0,0.37,0.39,0.12146874633789062,285.0,944,0.38,2026-05-29,12
208,call,768.0,0.32,0.34,0.12146874633789062,181.0,193,0.33,2026-05-29,12
209,call,769.0,0.27,0.29,0.12085840087890626,1341.0,115,0.28,2026-05-29,12
210,call,770.0,0.23,0.25,0.12073633178710938,3373.0,6919,0.24,2026-05-29,12
211,call,771.0,0.2,0.21,0.12012598632812499,398.0,880,0.20500000000000002,2026-05-29,12
212,call,772.0,0.17,0.18,0.11988184814453123,114.0,324,0.175,2026-05-29,12
213,call,773.0,0.15,0.16,0.1206142626953125,62.0,138,0.155,2026-05-29,12
214,call,774.0,0.13,0.14,0.12085840087890626,4.0,105,0.135,2026-05-29,12
215,call,775.0,0.11,0.12,0.12085840087890626,3157.0,3500,0.11499999999999999,2026-05-29,12
216,call,780.0,0.06,0.07,0.12500875,2629.0,3518,0.065,2026-05-29,12
217,call,785.0,0.04,0.05,0.13233289550781252,1030.0,4699,0.045,2026-05-29,12
218,call,790.0,0.03,0.04,0.14063359375,444.0,2809,0.035,2026-05-29,12
219,call,795.0,0.02,0.03,0.147469462890625,366.0,2952,0.025,2026-05-29,12
220,call,800.0,0.02,0.03,0.159188095703125,1313.0,5977,0.025,2026-05-29,12
221,call,805.0,0.02,0.03,0.16993017578125003,420.0,667,0.025,2026-05-29,12
222,call,810.0,0.02,0.03,0.180672255859375,422.0,770,0.025,2026-05-29,12
223,call,815.0,0.01,0.02,0.18360191406249998,146.0,586,0.015,2026-05-29,12
224,call,820.0,0.01,0.02,0.195320546875,532.0,1066,0.015,2026-05-29,12
225,call,825.0,0.01,0.02,0.20508607421874997,22.0,543,0.015,2026-05-29,12
226,call,830.0,0.01,0.02,0.2148516015625,1.0,685,0.015,2026-05-29,12
227,call,835.0,0.01,0.02,0.22461712890624996,60.0,767,0.015,2026-05-29,12
228,call,840.0,0.01,0.02,0.23438265625,5.0,331,0.015,2026-05-29,12
229,call,845.0,0.01,0.02,0.24414818359375,161.0,1350,0.015,2026-05-29,12
230,call,850.0,0.01,0.02,0.25391371093750004,26.0,1243,0.015,2026-05-29,12
231,call,855.0,0.0,0.01,0.2500075,44.0,1571,0.005,2026-05-29,12
232,call,860.0,0.0,0.01,0.257819921875,14.0,5635,0.005,2026-05-29,12
233,call,865.0,0.0,0.01,0.26563234375,692.0,1835,0.005,2026-05-29,12
234,call,870.0,0.0,0.01,0.27735097656249996,116.0,5005,0.005,2026-05-29,12
235,call,875.0,0.0,0.01,0.28516339843749994,701.0,2595,0.005,2026-05-29,12
236,call,880.0,0.0,0.01,0.2929758203124999,38.0,1604,0.005,2026-05-29,12
237,call,885.0,0.0,0.01,0.3007882421875,1.0,919,0.005,2026-05-29,12
238,call,890.0,0.0,0.01,0.31250687499999996,1301.0,5738,0.005,2026-05-29,12
239,call,895.0,0.0,0.01,0.32031929687499994,7.0,110,0.005,2026-05-29,12
240,call,900.0,0.0,0.01,0.32813171874999997,10.0,1622,0.005,2026-05-29,12
241,put,435.0,0.0,0.01,0.8125018749999999,58.0,3368,0.005,2026-05-29,12
242,put,440.0,0.0,0.02,0.8281267187499999,1.0,2759,0.01,2026-05-29,12
243,put,445.0,0.0,0.02,0.8125018749999999,141.0,1615,0.01,2026-05-29,12
244,put,450.0,0.01,0.02,0.8125018749999999,1.0,1420,0.015,2026-05-29,12
245,put,455.0,0.01,0.02,0.79687703125,166.0,800,0.015,2026-05-29,12
246,put,460.0,0.01,0.02,0.7812521875,586.0,1347,0.015,2026-05-29,12
247,put,465.0,0.01,0.02,0.7656273437500001,2.0,561,0.015,2026-05-29,12
248,put,470.0,0.01,0.02,0.7500025,20.0,101855,0.015,2026-05-29,12
249,put,475.0,0.01,0.02,0.73437765625,2.0,1166,0.015,2026-05-29,12
250,put,480.0,0.01,0.02,0.7187528125,4.0,1817,0.015,2026-05-29,12
251,put,485.0,0.01,0.02,0.6992217578125001,1.0,75744,0.015,2026-05-29,12
252,put,490.0,0.01,0.02,0.6835969140625001,1.0,3343,0.015,2026-05-29,12
253,put,495.0,0.01,0.02,0.6640658593750002,1.0,906,0.015,2026-05-29,12
254,put,500.0,0.01,0.03,0.6679720703125002,11.0,9795,0.02,2026-05-29,12
255,put,505.0,0.02,0.03,0.6640658593750002,1.0,1157,0.025,2026-05-29,12
256,put,510.0,0.02,0.03,0.648441015625,101.0,887,0.025,2026-05-29,12
257,put,515.0,0.02,0.03,0.632816171875,3.0,1244,0.025,2026-05-29,12
258,put,520.0,0.02,0.03,0.6171913281250001,438.0,202930,0.025,2026-05-29,12
259,put,525.0,0.02,0.03,0.6015664843750002,250.0,2539,0.025,2026-05-29,12
260,put,530.0,0.02,0.03,0.585941640625,200.0,1649,0.025,2026-05-29,12
261,put,535.0,0.02,0.04,0.57812921875,59.0,152300,0.03,2026-05-29,12
262,put,540.0,0.03,0.04,0.570316796875,150.0,5435,0.035,2026-05-29,12
263,put,545.0,0.03,0.04,0.5546919531250001,118.0,19963,0.035,2026-05-29,12
264,put,550.0,0.03,0.04,0.5390671093750001,132.0,8758,0.035,2026-05-29,12
265,put,555.0,0.03,0.04,0.523442265625,4.0,1382,0.035,2026-05-29,12
266,put,560.0,0.03,0.04,0.5097705273437501,142.0,2953,0.035,2026-05-29,12
267,put,565.0,0.04,0.05,0.50586431640625,122.0,1220,0.045,2026-05-29,12
268,put,570.0,0.04,0.05,0.49609878906250005,27.0,101480,0.045,2026-05-29,12
269,put,575.0,0.04,0.05,0.4804739453125,43.0,4363,0.045,2026-05-29,12
270,put,580.0,0.05,0.06,0.47461462890625,8.0,1846,0.055,2026-05-29,12
271,put,585.0,0.05,0.06,0.45898978515625005,170.0,76613,0.055,2026-05-29,12
272,put,588.0,0.05,0.06,0.44922425781249997,46.0,1121,0.055,2026-05-29,12
273,put,589.0,0.05,0.07,0.45313046875,6.0,1233,0.060000000000000005,2026-05-29,12
274,put,590.0,0.05,0.07,0.45117736328125,20.0,8060,0.060000000000000005,2026-05-29,12
275,put,591.0,0.06,0.07,0.44727115234375,313.0,692,0.065,2026-05-29,12
276,put,592.0,0.06,0.07,0.44434149414062496,2.0,645,0.065,2026-05-29,12
277,put,593.0,0.06,0.07,0.4414118359375,288.0,816,0.065,2026-05-29,12
278,put,594.0,0.06,0.07,0.43848217773437503,4.0,900,0.065,2026-05-29,12
279,put,595.0,0.06,0.07,0.43555251953125,19.0,7077,0.065,2026-05-29,12
280,put,596.0,0.06,0.07,0.432622861328125,1.0,304,0.065,2026-05-29,12
281,put,597.0,0.06,0.07,0.42969320312500003,2068.0,1045,0.065,2026-05-29,12
282,put,598.0,0.06,0.07,0.42578699218750005,2041.0,501,0.065,2026-05-29,12
283,put,599.0,0.06,0.08,0.42969320312500003,402.0,1660,0.07,2026-05-29,12
284,put,600.0,0.07,0.08,0.42578699218750005,874.0,50190,0.07500000000000001,2026-05-29,12
285,put,601.0,0.07,0.08,0.422857333984375,6.0,1483,0.07500000000000001,2026-05-29,12
286,put,602.0,0.07,0.08,0.41992767578125,5.0,548,0.07500000000000001,2026-05-29,12
287,put,603.0,0.07,0.08,0.41699801757812494,4.0,549,0.07500000000000001,2026-05-29,12
288,put,604.0,0.07,0.08,0.414068359375,24.0,339,0.07500000000000001,2026-05-29,12
289,put,605.0,0.07,0.08,0.411138701171875,281.0,2607,0.07500000000000001,2026-05-29,12
290,put,606.0,0.07,0.08,0.40820904296875,253.0,435,0.07500000000000001,2026-05-29,12
291,put,607.0,0.08,0.09,0.4101621484375,269.0,1049,0.08499999999999999,2026-05-29,12
292,put,608.0,0.08,0.09,0.407232490234375,275.0,1575,0.08499999999999999,2026-05-29,12
293,put,609.0,0.08,0.09,0.40430283203125,54.0,583,0.08499999999999999,2026-05-29,12
294,put,610.0,0.08,0.09,0.40039662109375,265.0,4802,0.08499999999999999,2026-05-29,12
295,put,611.0,0.08,0.09,0.397466962890625,161.0,501,0.08499999999999999,2026-05-29,12
296,put,612.0,0.08,0.09,0.39453730468750003,65.0,400,0.08499999999999999,2026-05-29,12
297,put,613.0,0.08,0.1,0.39649041015625003,126.0,786,0.09,2026-05-29,12
298,put,614.0,0.09,0.1,0.393560751953125,20.0,665,0.095,2026-05-29,12
299,put,615.0,0.09,0.1,0.389654541015625,315.0,2083,0.095,2026-05-29,12
300,put,616.0,0.09,0.1,0.38672488281249995,30.0,235,0.095,2026-05-29,12
301,put,617.0,0.09,0.1,0.383795224609375,65.0,616,0.095,2026-05-29,12
302,put,618.0,0.09,0.1,0.38086556640624997,27.0,968,0.095,2026-05-29,12
303,put,619.0,0.1,0.11,0.38184211914062494,16.0,254,0.10500000000000001,2026-05-29,12
304,put,620.0,0.1,0.11,0.3789124609375,352.0,6575,0.10500000000000001,2026-05-29,12
305,put,621.0,0.1,0.11,0.375982802734375,6.0,669,0.10500000000000001,2026-05-29,12
306,put,622.0,0.1,0.11,0.37256486816406253,20.0,619,0.10500000000000001,2026-05-29,12
